Ticker,Date,Time,Open,High,Low,Close,Volume,OI 
NIFTY1,2018-11-30,12:44:59,10906.0000,10908.7998,10899.6504,10905.0498,188100,20249324
NIFTY1,2018-11-30,12:59:59,10905.8496,10905.8496,10882.0000,10895.2998,426750,20287876
NIFTY1,2018-11-30,13:14:59,10895.2998,10896.8496,10883.0000,10886.0000,233175,20279324
NIFTY1,2018-11-30,13:29:59,10885.0996,10892.5000,10876.0000,10881.5996,259575,20275276
NIFTY1,2018-11-30,13:44:59,10882.0498,10888.0000,10864.0996,10875.0000,573450,20262076
NIFTY1,2018-11-30,13:59:59,10874.5996,10882.0000,10867.5498,10870.0000,259425,20215200
NIFTY1,2018-11-30,14:14:59,10870.0000,10877.9004,10865.0498,10874.8496,198600,20214450
NIFTY1,2018-11-30,14:29:59,10874.8496,10877.0000,10855.0000,10861.5000,365925,20221950
NIFTY1,2018-11-30,14:44:59,10860.0000,10902.5996,10859.0000,10893.5000,454950,20094224
NIFTY1,2018-11-30,14:59:59,10893.5000,10895.2002,10863.5498,10873.0498,343050,20071124
NIFTY1,2018-11-30,15:14:59,10874.4004,10904.0000,10874.0996,10893.1504,677625,20162476
NIFTY1,2018-11-30,15:29:59,10891.7500,10915.0000,10890.7500,10914.9502,933000,20268224
NIFTY1,2018-11-30,15:44:59,10914.9502,10914.9502,10914.9502,10914.9502,0,20268224
NIFTY1,2018-12-03,09:29:59,10961.1504,10974.0000,10926.0000,10930.0000,867750,19642724
NIFTY1,2018-12-03,09:44:59,10929.2500,10942.9502,10924.0000,10937.7500,335400,19749976
NIFTY1,2018-12-03,09:59:59,10937.7002,10948.7002,10934.5498,10940.0000,272475,19824076
NIFTY1,2018-12-03,10:14:59,10940.0000,10942.0000,10930.0000,10935.5000,156750,19895176
NIFTY1,2018-12-03,10:29:59,10935.2002,10944.9004,10932.1504,10938.7002,150525,19914900
NIFTY1,2018-12-03,10:44:59,10938.7002,10944.9502,10930.5498,10933.0000,105900,19954650
NIFTY1,2018-12-03,10:59:59,10932.9502,10932.9502,10916.2998,10919.0000,284550,19976700
NIFTY1,2018-12-03,11:14:59,10919.0000,10919.0000,10904.9502,10918.0000,364350,20066176
NIFTY1,2018-12-03,11:29:59,10917.7998,10924.0000,10913.2500,10915.0000,147075,20114024
NIFTY1,2018-12-03,11:44:59,10914.9502,10914.9502,10900.0000,10909.2002,336675,20175450
NIFTY1,2018-12-03,11:59:59,10909.2002,10909.2002,10875.7500,10890.5996,630975,20256976
NIFTY1,2018-12-03,12:14:59,10890.0498,10896.0000,10882.0996,10886.0000,202725,20320950
NIFTY1,2018-12-03,12:29:59,10886.0000,10888.0000,10872.0000,10887.4004,228000,20360476
NIFTY1,2018-12-03,12:44:59,10887.5000,10898.0000,10885.0000,10890.2500,177525,20358750
NIFTY1,2018-12-03,12:59:59,10890.2500,10890.9502,10871.2998,10878.0000,200175,20376976
NIFTY1,2018-12-03,13:14:59,10877.9502,10895.0000,10875.0000,10892.0000,150525,20413576
NIFTY1,2018-12-03,13:29:59,10892.0000,10907.9502,10891.0000,10902.8496,265950,20444176
NIFTY1,2018-12-03,13:44:59,10904.0000,10924.0000,10896.5000,10919.2998,486975,20427150
NIFTY1,2018-12-03,13:59:59,10919.0996,10933.0000,10919.0996,10926.9502,400725,20510476
NIFTY1,2018-12-03,14:14:59,10926.9502,10928.5000,10903.3496,10919.2500,363450,20519250
NIFTY1,2018-12-03,14:29:59,10918.0000,10927.0000,10892.0000,10895.0498,302100,20561024
NIFTY1,2018-12-03,14:44:59,10895.0498,10914.1504,10893.4502,10898.0000,259350,20579776
NIFTY1,2018-12-03,14:59:59,10898.0000,10916.5498,10893.0000,10915.0000,194550,20576776
NIFTY1,2018-12-03,15:14:59,10915.0000,10924.0000,10908.1504,10923.4502,327300,20585400
NIFTY1,2018-12-03,15:29:59,10923.4502,10931.5000,10921.4502,10931.0000,671625,20604900
NIFTY1,2018-12-03,15:44:59,10931.0000,10931.0000,10931.0000,10931.0000,75,20604900
NIFTY1,2018-12-04,09:29:59,10917.7500,10917.7500,10884.1504,10888.0996,717825,19961550
NIFTY1,2018-12-04,09:44:59,10884.0000,10895.0000,10882.3496,10890.0000,336975,20037524
NIFTY1,2018-12-04,09:59:59,10889.8496,10899.9004,10887.7500,10892.7500,208050,20095650
NIFTY1,2018-12-04,10:14:59,10891.5498,10905.9502,10890.5000,10896.5498,180150,20099476
NIFTY1,2018-12-04,10:29:59,10897.9502,10899.9004,10887.2500,10894.9004,111150,20110576
NIFTY1,2018-12-04,11:14:59,10887.1504,10889.2500,10875.0000,10880.0000,280950,20147476
NIFTY1,2018-12-04,11:29:59,10878.7002,10883.2998,10872.5996,10878.6504,216075,20161876
NIFTY1,2018-12-04,11:44:59,10878.6504,10888.0000,10872.0000,10885.0000,190500,20167200
NIFTY1,2018-12-04,11:59:59,10885.0498,10893.1504,10884.5000,10888.1504,154125,20178376
NIFTY1,2018-12-04,12:14:59,10888.1504,10899.0000,10884.0000,10898.4502,152400,20185050
NIFTY1,2018-12-04,12:29:59,10898.2002,10907.0498,10894.1504,10896.0498,221025,20213324
NIFTY1,2018-12-04,12:44:59,10896.0498,10903.0996,10893.7998,10894.0000,122850,20226000
NIFTY1,2018-12-04,12:59:59,10894.0000,10904.0996,10894.0000,10897.0000,89925,20208824
NIFTY1,2018-12-04,13:14:59,10897.0000,10901.4004,10895.0000,10895.5498,75675,20227800
NIFTY1,2018-12-04,13:29:59,10895.5498,10895.5498,10880.2002,10888.0996,206850,20188724
NIFTY1,2018-12-04,13:44:59,10888.0996,10923.4502,10887.5000,10918.0000,472950,20205600
NIFTY1,2018-12-04,13:59:59,10917.0996,10929.0000,10914.0996,10918.7998,344100,20212650
NIFTY1,2018-12-04,14:14:59,10918.7998,10929.9502,10906.3496,10913.1504,300600,20246700
NIFTY1,2018-12-04,14:29:59,10913.1504,10922.9004,10908.0996,10911.5498,146775,20278424
NIFTY1,2018-12-04,14:44:59,10911.4004,10917.8496,10903.0498,10909.9502,205875,20294700
NIFTY1,2018-12-04,14:59:59,10909.9502,10917.0498,10906.0000,10910.2002,163425,20267400
NIFTY1,2018-12-04,15:14:59,10911.5000,10916.0000,10900.2998,10911.3496,393075,20259150
NIFTY1,2018-12-04,15:29:59,10911.2500,10912.9004,10901.7002,10903.0000,761025,20188350
NIFTY1,2018-12-04,15:44:59,10902.1504,10902.1504,10902.1504,10902.1504,75,20188350
NIFTY1,2018-12-05,09:29:59,10850.3496,10868.0000,10835.0996,10837.1504,1033950,20132924
NIFTY1,2018-12-05,09:44:59,10837.8496,10838.9502,10821.0498,10837.0000,675825,20128876
NIFTY1,2018-12-05,09:59:59,10837.3496,10841.4502,10823.2500,10825.0000,294825,20149650
NIFTY1,2018-12-05,10:14:59,10825.0000,10837.0498,10824.5000,10833.0498,271650,20181524
NIFTY1,2018-12-05,10:29:59,10832.4004,10838.9004,10826.2998,10831.1504,186825,20194576
NIFTY1,2018-12-05,10:44:59,10831.5000,10831.9004,10825.0000,10828.2002,58200,20189624
NIFTY1,2018-12-05,11:44:59,10833.2500,10833.9004,10826.0996,10828.0498,123225,20387250
NIFTY1,2018-12-05,11:59:59,10828.0498,10833.2998,10821.2998,10831.0000,179550,20426400
NIFTY1,2018-12-05,12:14:59,10831.0000,10836.4004,10826.4502,10836.2002,151350,20188650
NIFTY1,2018-12-05,12:29:59,10836.2002,10848.9004,10834.5996,10842.2500,395400,20229300
NIFTY1,2018-12-05,12:44:59,10842.2500,10848.0000,10837.2002,10837.5996,173775,20276324
NIFTY1,2018-12-05,12:59:59,10837.5996,10842.0000,10832.5000,10839.0000,168750,20301976
NIFTY1,2018-12-05,13:14:59,10839.0000,10842.7998,10832.0000,10837.7998,263025,20426400
NIFTY1,2018-12-05,13:29:59,10837.7998,10838.9502,10825.6504,10836.8496,165600,20458800
NIFTY1,2018-12-05,13:44:59,10836.8496,10836.8496,10826.5498,10830.6504,150300,20506950
NIFTY1,2018-12-05,13:59:59,10830.0000,10834.7998,10815.5498,10818.5996,309150,20565524
NIFTY1,2018-12-05,14:14:59,10818.5996,10838.0498,10817.7998,10823.2002,180150,20555100
NIFTY1,2018-12-05,14:29:59,10822.2998,10833.9004,10817.8496,10827.5996,153075,20585250
NIFTY1,2018-12-05,14:44:59,10826.5996,10844.0000,10801.2002,10821.5000,790950,20602200
NIFTY1,2018-12-05,14:59:59,10821.5000,10823.4004,10786.7500,10803.6504,688500,20618250
NIFTY1,2018-12-05,15:14:59,10803.6504,10831.6504,10800.0000,10827.0000,488025,20601300
NIFTY1,2018-12-05,15:29:59,10828.0000,10839.2500,10824.0000,10833.8496,600975,20561400
NIFTY1,2018-12-05,15:44:59,10833.8496,10833.8496,10833.8496,10833.8496,225,20561400
NIFTY1,2018-12-06,09:29:59,10750.1504,10754.4004,10716.0000,10724.7002,1255725,20527724
NIFTY1,2018-12-06,09:44:59,10723.9004,10724.7500,10705.0000,10710.0498,703425,20607376
NIFTY1,2018-12-06,09:59:59,10710.0498,10714.9004,10692.5000,10699.3496,788250,20806800
NIFTY1,2018-12-06,10:14:59,10699.2998,10703.3496,10690.0996,10694.9004,436875,21004650
NIFTY1,2018-12-06,10:29:59,10694.5000,10707.5000,10687.5498,10701.0000,382275,21106800
NIFTY1,2018-12-06,10:44:59,10700.0000,10703.5000,10691.0000,10697.4004,296625,21178650
NIFTY1,2018-12-06,10:59:59,10698.0000,10702.3496,10665.0000,10678.6504,879375,21397800
NIFTY1,2018-12-06,11:14:59,10678.6504,10686.5996,10675.0000,10682.0000,210375,21494476
NIFTY1,2018-12-06,11:29:59,10682.0000,10693.6504,10680.0000,10691.7500,146925,21528376
NIFTY1,2018-12-06,11:44:59,10691.7500,10698.3496,10681.5000,10688.7002,165675,21547424
NIFTY1,2018-12-06,11:59:59,10688.7002,10694.5498,10680.5996,10681.0000,148050,21583950
NIFTY1,2018-12-06,12:14:59,10682.4004,10691.4502,10675.4502,10681.0000,133125,21628950
NIFTY1,2018-12-06,12:29:59,10681.0000,10686.3496,10672.2002,10686.3496,128700,21540224
NIFTY1,2018-12-06,12:44:59,10686.7500,10696.7998,10686.0000,10692.9004,226275,21521924
NIFTY1,2018-12-06,12:59:59,10692.9004,10717.7002,10692.9004,10713.7500,377025,21461476
NIFTY1,2018-12-06,13:14:59,10708.4502,10727.0000,10708.2500,10713.5000,390900,21390300
NIFTY1,2018-12-06,13:29:59,10714.5000,10729.7998,10704.0000,10709.9502,311325,21349276
NIFTY1,2018-12-06,13:44:59,10708.7500,10711.2002,10674.0996,10683.9502,489450,21405450
NIFTY1,2018-12-06,13:59:59,10683.9502,10689.0000,10657.0000,10666.3496,509325,21478050
NIFTY1,2018-12-06,14:14:59,10663.4004,10676.0498,10658.0000,10663.4004,290400,21557624
NIFTY1,2018-12-06,14:29:59,10663.4004,10663.4004,10642.6504,10643.0498,486075,21694650
NIFTY1,2018-12-06,14:44:59,10642.9502,10655.0000,10625.0996,10641.9004,663375,21742876
NIFTY1,2018-12-06,14:59:59,10641.9004,10654.4502,10631.5000,10635.0996,272100,21769350
NIFTY1,2018-12-06,15:14:59,10636.4004,10644.7500,10619.7998,10624.7002,508800,21675376
NIFTY1,2018-12-06,15:29:59,10624.9502,10633.4004,10611.7002,10617.5996,939900,21644700
NIFTY1,2018-12-06,15:44:59,10619.7998,10619.7998,10619.7998,10619.7998,8475,21644700
NIFTY1,2018-12-07,09:29:59,10665.2500,10684.0000,10647.9502,10672.0000,1138200,21685650
NIFTY1,2018-12-07,09:44:59,10670.7500,10684.0498,10662.6504,10667.0000,529125,21754500
NIFTY1,2018-12-07,09:59:59,10666.5498,10675.0000,10657.2998,10658.0498,214200,21809624
NIFTY1,2018-12-07,10:14:59,10658.7002,10673.2998,10657.0996,10665.1504,181200,21852900
NIFTY1,2018-12-07,10:29:59,10665.1504,10676.7998,10664.6504,10671.0000,200775,21903150
NIFTY1,2018-12-07,10:44:59,10671.7002,10674.0498,10665.5000,10671.7500,159675,21946350
NIFTY1,2018-12-07,10:59:59,10671.7500,10675.0000,10664.2002,10668.0000,126675,21990000
NIFTY1,2018-12-07,11:14:59,10668.0000,10672.4502,10665.2002,10667.0000,95775,22022624
NIFTY1,2018-12-07,11:29:59,10666.0498,10669.1504,10657.6504,10663.5498,239400,22095076
NIFTY1,2018-12-07,11:44:59,10663.2500,10665.6504,10641.6504,10650.0000,335325,22148400
NIFTY1,2018-12-07,11:59:59,10650.0000,10661.9502,10648.0000,10660.0498,120075,22158524
NIFTY1,2018-12-07,12:14:59,10660.0498,10662.0000,10653.0996,10657.0000,95400,22169176
NIFTY1,2018-12-07,12:29:59,10657.0000,10692.8496,10657.0000,10686.4004,509250,22153500
NIFTY1,2018-12-07,12:44:59,10686.4004,10692.4004,10677.1504,10680.7002,244500,22187624
NIFTY1,2018-12-07,12:59:59,10681.0000,10685.0000,10661.2002,10663.0000,190500,22205550
NIFTY1,2018-12-07,13:14:59,10663.0000,10668.9502,10645.5498,10655.5000,426825,22102800
NIFTY1,2018-12-07,13:29:59,10655.5000,10664.8496,10646.2998,10650.0000,187575,22165350
NIFTY1,2018-12-07,13:44:59,10650.0000,10679.9004,10637.0996,10677.9004,636825,22247924
NIFTY1,2018-12-07,13:59:59,10677.9004,10697.9004,10674.1504,10682.3496,545850,22355324
NIFTY1,2018-12-07,14:14:59,10682.3496,10698.9004,10680.0000,10694.0498,385725,22456124
NIFTY1,2018-12-07,14:29:59,10694.0498,10694.8496,10671.0996,10682.5000,193425,22454100
NIFTY1,2018-12-07,14:44:59,10684.4502,10722.0996,10672.5000,10711.0498,643275,22344600
NIFTY1,2018-12-07,14:59:59,10712.0000,10720.0000,10702.0000,10711.2002,427200,22366350
NIFTY1,2018-12-07,15:14:59,10711.2002,10737.0000,10711.2002,10734.9502,602700,22341750
NIFTY1,2018-12-07,15:29:59,10736.0000,10747.9502,10732.2998,10745.9502,1076250,22375424
NIFTY1,2018-12-07,15:44:59,10747.0000,10747.0000,10747.0000,10747.0000,300,22375424
NIFTY1,2018-12-10,09:29:59,10582.2500,10597.7002,10555.0000,10558.0996,1579950,22252124
NIFTY1,2018-12-10,09:44:59,10555.0498,10558.7998,10536.5498,10540.0000,707400,22428750
NIFTY1,2018-12-10,09:59:59,10540.0000,10540.9004,10512.5000,10536.0000,731025,22607700
NIFTY1,2018-12-10,10:14:59,10535.0000,10543.4004,10525.1504,10526.0000,321975,22684424
NIFTY1,2018-12-10,10:29:59,10526.0000,10543.9004,10523.5000,10541.0000,231225,22710750
NIFTY1,2018-12-10,10:44:59,10541.0000,10541.0000,10532.0000,10534.0498,135525,22747650
NIFTY1,2018-12-10,10:59:59,10535.0498,10543.9004,10533.0000,10535.2500,104625,22779076
NIFTY1,2018-12-10,11:14:59,10538.0000,10546.8496,10537.0000,10546.0000,151425,22824376
NIFTY1,2018-12-10,11:29:59,10546.0000,10569.0000,10544.0000,10565.9502,527025,22799624
NIFTY1,2018-12-10,11:44:59,10565.0000,10572.0000,10554.0000,10561.2998,260850,22788224
NIFTY1,2018-12-10,11:59:59,10561.2998,10567.5000,10559.0000,10567.2002,116550,22799624
NIFTY1,2018-12-10,12:14:59,10567.2002,10576.9502,10563.4004,10574.0000,183525,22813276
NIFTY1,2018-12-10,12:29:59,10573.0498,10576.0000,10552.2998,10553.7500,265950,22774424
NIFTY1,2018-12-10,12:44:59,10553.7500,10567.9502,10553.5000,10561.9502,151650,22790100
NIFTY1,2018-12-10,12:59:59,10561.9502,10562.9004,10552.9004,10558.0498,66600,22734300
NIFTY1,2018-12-10,13:14:59,10558.0498,10573.7002,10557.0996,10561.2002,174375,22747576
NIFTY1,2018-12-10,13:29:59,10561.1504,10568.8496,10557.4004,10559.0498,78900,22750050
NIFTY1,2018-12-10,13:44:59,10560.2002,10581.0000,10557.4004,10559.4502,220200,22736624
NIFTY1,2018-12-10,13:59:59,10559.9502,10560.0498,10527.0000,10532.5996,445650,22760476
NIFTY1,2018-12-10,14:14:59,10532.0000,10546.7500,10527.5996,10536.7500,229350,22806076
NIFTY1,2018-12-10,14:29:59,10536.7500,10541.9004,10516.0000,10527.9004,345150,22811924
NIFTY1,2018-12-10,14:44:59,10525.9502,10543.7500,10515.0000,10534.0498,338325,22477200
NIFTY1,2018-12-10,14:59:59,10533.0000,10539.7500,10521.7500,10522.0000,263475,22457776
NIFTY1,2018-12-10,15:14:59,10521.2500,10530.2500,10508.7002,10522.9502,694050,22325624
NIFTY1,2018-12-10,15:29:59,10522.5000,10524.8496,10500.0498,10500.2998,908850,22140150
NIFTY1,2018-12-10,15:44:59,10500.2998,10500.2998,10500.2998,10500.2998,300,22140150
NIFTY1,2018-12-11,09:29:59,10355.0000,10447.0000,10352.0996,10376.5498,2505375,22130100
NIFTY1,2018-12-11,09:44:59,10377.7998,10392.3496,10360.9004,10390.0498,906150,22175700
NIFTY1,2018-12-11,09:59:59,10393.7002,10449.6504,10392.3496,10413.1504,1248000,22243800
NIFTY1,2018-12-11,10:14:59,10414.9004,10423.0000,10396.0000,10418.7998,564750,22283400
NIFTY1,2018-12-11,10:29:59,10423.3496,10458.9004,10409.0996,10428.0996,805350,22378950
NIFTY1,2018-12-11,10:44:59,10429.1504,10439.3496,10402.7998,10418.0000,651150,22370850
NIFTY1,2018-12-11,10:59:59,10418.0000,10449.2500,10412.2002,10439.9502,375450,22367176
NIFTY1,2018-12-11,11:14:59,10439.9502,10493.6504,10434.0000,10482.0000,921075,22368824
NIFTY1,2018-12-11,11:29:59,10482.9004,10528.0000,10473.7002,10491.7500,1180275,22408576
NIFTY1,2018-12-11,11:44:59,10490.7998,10554.0000,10473.0000,10545.7500,1009725,22446076
NIFTY1,2018-12-11,11:59:59,10546.0000,10564.0000,10500.5996,10525.7998,873375,22404076
NIFTY1,2018-12-11,12:14:59,10527.5000,10528.9004,10470.2002,10490.0498,633975,22317676
NIFTY1,2018-12-11,12:29:59,10490.0498,10524.0000,10478.0498,10514.0000,354750,22312650
NIFTY1,2018-12-11,12:44:59,10514.0000,10519.7998,10497.0996,10519.0000,278025,22338750
NIFTY1,2018-12-11,12:59:59,10519.9004,10538.2500,10510.5498,10534.2002,391425,22366950
NIFTY1,2018-12-11,13:14:59,10534.2002,10598.0000,10534.2002,10573.7500,1215900,22362750
NIFTY1,2018-12-11,13:29:59,10580.2002,10590.4502,10551.5498,10557.0000,545550,22361700
NIFTY1,2018-12-11,13:44:59,10555.6504,10556.7002,10517.2002,10540.0000,723225,22323376
NIFTY1,2018-12-11,13:59:59,10540.0000,10565.0000,10537.9004,10544.5000,283125,22271024
NIFTY1,2018-12-11,14:14:59,10544.1504,10562.4502,10531.0000,10547.0000,318225,22291050
NIFTY1,2018-12-11,14:29:59,10548.0000,10579.0000,10547.0000,10565.0000,408600,22318050
NIFTY1,2018-12-11,14:44:59,10565.0000,10607.0000,10562.0000,10583.7002,646050,22335976
NIFTY1,2018-12-11,14:59:59,10583.8496,10593.7002,10566.0000,10580.5996,336300,22324500
NIFTY1,2018-12-11,15:14:59,10580.5996,10586.7500,10546.0498,10576.9004,540975,22223776
NIFTY1,2018-12-11,15:29:59,10577.0996,10598.2998,10577.0996,10583.0000,1001250,22152376
NIFTY1,2018-12-11,15:44:59,10584.5498,10584.5498,10584.5498,10584.5498,1200,22152376
NIFTY1,2018-12-12,09:29:59,10610.0000,10657.1504,10588.5000,10646.0000,1407825,21436124
NIFTY1,2018-12-12,09:44:59,10644.9004,10664.0000,10644.0000,10658.7002,680925,21532950
NIFTY1,2018-12-12,09:59:59,10659.3496,10675.0000,10658.3496,10669.2500,542850,21604724
NIFTY1,2018-12-12,10:14:59,10669.5000,10677.5996,10656.0996,10657.0000,337350,21666224
NIFTY1,2018-12-12,10:29:59,10656.1504,10696.6504,10655.0000,10688.0000,717525,21712876
NIFTY1,2018-12-12,10:44:59,10687.8496,10707.7998,10686.5498,10691.2500,495375,21727876
NIFTY1,2018-12-12,10:59:59,10691.0000,10695.0000,10682.1504,10685.0000,214350,21742500
NIFTY1,2018-12-12,11:14:59,10686.0000,10697.2998,10683.2500,10695.8496,156750,21766500
NIFTY1,2018-12-12,11:29:59,10695.8496,10702.9502,10693.2998,10698.0000,196725,21668176
NIFTY1,2018-12-12,11:44:59,10699.3496,10700.0000,10690.1504,10696.0498,119550,21685876
NIFTY1,2018-12-12,11:59:59,10698.2002,10704.0000,10691.6504,10696.9502,213750,21743924
NIFTY1,2018-12-12,12:14:59,10698.0000,10700.0000,10688.4004,10693.0498,143325,21754500
NIFTY1,2018-12-12,12:29:59,10693.0000,10695.0000,10682.0996,10685.0000,174525,21783976
NIFTY1,2018-12-12,12:44:59,10685.0000,10688.7500,10677.9502,10686.7998,161400,21819750
NIFTY1,2018-12-12,12:59:59,10686.7998,10690.6504,10670.5498,10673.0000,315225,21839550
NIFTY1,2018-12-12,13:14:59,10673.0000,10687.5000,10671.0000,10679.0498,145575,21785776
NIFTY1,2018-12-12,13:29:59,10679.5996,10679.5996,10666.2500,10672.0000,201375,21794400
NIFTY1,2018-12-12,13:44:59,10673.0000,10697.0000,10672.4004,10695.4502,336000,21853050
NIFTY1,2018-12-12,13:59:59,10695.4502,10724.9502,10695.4502,10713.6504,739200,21850500
NIFTY1,2018-12-12,14:14:59,10712.0000,10732.7002,10711.2500,10728.0000,451350,21883950
NIFTY1,2018-12-12,14:29:59,10728.5996,10740.0000,10726.5996,10733.0996,522000,22003950
NIFTY1,2018-12-12,14:44:59,10733.0996,10761.5996,10733.0996,10755.9004,694800,22120500
NIFTY1,2018-12-12,14:59:59,10755.9004,10777.0000,10755.2998,10771.6504,676725,22252950
NIFTY1,2018-12-12,15:14:59,10770.0996,10787.7500,10767.2998,10780.7002,664725,22416824
NIFTY1,2018-12-12,15:29:59,10780.7002,10798.9004,10773.2002,10779.9502,1100475,22602750
NIFTY1,2018-12-12,15:44:59,10779.9502,10779.9502,10779.9502,10779.9502,0,22602750
NIFTY1,2018-12-13,09:29:59,10834.2500,10847.7500,10818.0000,10840.7998,1091775,21871800
NIFTY1,2018-12-13,09:44:59,10841.0498,10842.0000,10811.0498,10823.5996,514650,22038976
NIFTY1,2018-12-13,09:59:59,10823.5996,10837.0000,10818.5996,10836.0000,294525,22099576
NIFTY1,2018-12-13,10:14:59,10836.9004,10840.0996,10828.2998,10830.0000,291675,22220700
NIFTY1,2018-12-13,10:29:59,10830.0000,10835.0000,10823.0000,10832.7998,231450,22235776
NIFTY1,2018-12-13,10:44:59,10832.7998,10839.0000,10827.0996,10835.2002,152475,22231050
NIFTY1,2018-12-13,10:59:59,10836.0000,10837.0000,10815.0498,10815.2500,185925,22261650
NIFTY1,2018-12-13,11:14:59,10815.8496,10821.9502,10808.0000,10813.0000,232650,22273424
NIFTY1,2018-12-13,11:29:59,10812.0000,10817.6504,10803.9502,10815.0000,240375,22272900
NIFTY1,2018-12-13,11:44:59,10814.5996,10817.2998,10803.0000,10813.9004,177600,22308376
NIFTY1,2018-12-13,11:59:59,10813.9004,10819.5498,10801.6504,10811.9502,260175,22345050
NIFTY1,2018-12-13,12:14:59,10812.0498,10819.5000,10812.0000,10815.4004,160500,22380976
NIFTY1,2018-12-13,12:29:59,10815.4004,10834.2998,10812.5996,10828.0000,191850,22380000
NIFTY1,2018-12-13,12:44:59,10828.2002,10832.0000,10821.9004,10827.0000,123075,22406024
NIFTY1,2018-12-13,12:59:59,10827.0000,10842.2002,10826.2500,10841.9502,263025,22395750
NIFTY1,2018-12-13,13:14:59,10842.4004,10849.9004,10838.5498,10839.9004,433425,22454250
NIFTY1,2018-12-13,13:29:59,10840.0000,10854.9502,10839.0000,10851.9004,280275,22492724
NIFTY1,2018-12-13,13:44:59,10850.4502,10882.2002,10849.7500,10875.5000,762750,22751850
NIFTY1,2018-12-13,13:59:59,10877.6504,10877.9502,10855.6504,10855.7500,357075,22789650
NIFTY1,2018-12-13,14:14:59,10857.0000,10860.0000,10813.4502,10819.4004,623250,22713076
NIFTY1,2018-12-13,14:29:59,10816.9502,10828.0498,10788.0000,10800.0000,917625,22692824
NIFTY1,2018-12-13,14:44:59,10801.1504,10823.7998,10792.0000,10799.1504,394200,22675576
NIFTY1,2018-12-13,14:59:59,10798.0996,10804.5000,10777.2998,10794.7998,552900,22669276
NIFTY1,2018-12-13,15:14:59,10793.9502,10829.9004,10790.2500,10829.0000,569550,22708276
NIFTY1,2018-12-13,15:29:59,10829.9004,10841.3496,10817.0996,10817.0996,862875,22763176
NIFTY1,2018-12-13,15:44:59,10819.7002,10819.7002,10819.7002,10819.7002,600,22763176
NIFTY1,2018-12-14,09:29:59,10806.9502,10806.9502,10771.2998,10788.0498,970500,21714300
NIFTY1,2018-12-14,09:44:59,10788.7002,10817.0000,10783.0000,10810.0498,607275,21724950
NIFTY1,2018-12-14,09:59:59,10810.0498,10831.1504,10810.0498,10825.4004,507450,21796276
NIFTY1,2018-12-14,10:14:59,10825.0498,10829.0498,10811.0996,10823.2500,276600,21860324
NIFTY1,2018-12-14,10:29:59,10823.2500,10827.8496,10806.0996,10813.0498,260550,21872024
NIFTY1,2018-12-14,10:44:59,10813.0498,10821.5000,10797.3496,10815.0000,400800,21933676
NIFTY1,2018-12-14,10:59:59,10813.0000,10818.9004,10808.0000,10812.3496,149025,21975900
NIFTY1,2018-12-14,11:14:59,10812.3496,10814.0000,10793.7002,10798.0000,237300,22023150
NIFTY1,2018-12-14,11:29:59,10798.0000,10801.8496,10785.0000,10789.0000,258225,22018124
NIFTY1,2018-12-14,11:44:59,10788.7002,10802.7002,10783.0000,10797.0000,180225,22011450
NIFTY1,2018-12-14,11:59:59,10797.0000,10817.9004,10796.6504,10810.0000,206400,22054650
NIFTY1,2018-12-14,12:14:59,10810.0000,10811.2998,10798.0498,10808.1504,108375,21965100
NIFTY1,2018-12-14,12:29:59,10808.1504,10817.2998,10801.0498,10809.0000,103050,21979650
NIFTY1,2018-12-14,12:44:59,10809.0000,10837.0000,10804.0498,10821.4004,363600,21974476
NIFTY1,2018-12-14,12:59:59,10821.4004,10833.0996,10808.0996,10814.9502,224025,22029450
NIFTY1,2018-12-14,13:14:59,10814.9502,10822.4004,10810.0996,10820.0000,96900,22051950
NIFTY1,2018-12-14,13:29:59,10820.0996,10826.0000,10813.0000,10814.0498,104250,22072876
NIFTY1,2018-12-14,13:44:59,10814.0498,10827.0996,10801.4502,10808.7500,214650,22111576
NIFTY1,2018-12-14,13:59:59,10808.7002,10810.0996,10795.0000,10810.0996,249525,22098750
NIFTY1,2018-12-14,14:14:59,10810.0996,10815.0000,10790.0000,10798.4502,243300,22100776
NIFTY1,2018-12-14,14:29:59,10798.5000,10799.0000,10784.4004,10798.9502,294300,22020676
NIFTY1,2018-12-14,14:44:59,10798.1504,10814.5996,10797.6504,10814.0000,203100,22008524
NIFTY1,2018-12-14,14:59:59,10814.9004,10822.0000,10802.5996,10804.0996,274650,21959850
NIFTY1,2018-12-14,15:14:59,10804.0996,10827.0000,10803.0000,10825.0996,465900,21814650
NIFTY1,2018-12-14,15:29:59,10825.0000,10831.9004,10814.0000,10821.5498,879300,21756450
NIFTY1,2018-12-14,15:44:59,10821.9004,10821.9004,10821.9004,10821.9004,0,21756450
NIFTY1,2018-12-17,09:29:59,10855.1504,10892.9004,10855.1504,10872.9004,910800,21234600
NIFTY1,2018-12-17,09:44:59,10875.0000,10880.0000,10866.7500,10873.9502,263025,21297300
NIFTY1,2018-12-17,09:59:59,10873.9502,10875.0000,10868.6504,10872.0000,180525,21323024
NIFTY1,2018-12-17,10:14:59,10871.4004,10877.2500,10865.0000,10875.2998,198675,21349200
NIFTY1,2018-12-17,10:29:59,10877.0000,10888.9004,10876.0000,10882.2500,352275,21413250
